@startDocuBlock errorCodes 
################################################################################

## General errors

################################################################################



ERROR_NO_ERROR,0,"no error","No error has occurred."
    { 
      <span class="hljs-string">"group"</span> : <span class="hljs-string">"server"</span>, 
      <span class="hljs-string">"identifier"</span> : <span class="hljs-string">"uptime"</span>, 
      <span class="hljs-string">"name"</span> : <span class="hljs-string">"Server Uptime"</span>, 
      <span class="hljs-string">"description"</span> : <span class="hljs-string">"Number of seconds elapsed since server start."</span>, 
      <span class="hljs-string">"type"</span> : <span class="hljs-string">"current"</span>, 
      <span class="hljs-string">"units"</span> : <span class="hljs-string">"seconds"</span> 
    }, 
    { 
      <span class="hljs-string">"group"</span> : <span class="hljs-string">"server"</span>, 
      <span class="hljs-string">"identifier"</span> : <span class="hljs-string">"physicalMemory"</span>, 
      <span class="hljs-string">"name"</span> : <span class="hljs-string">"Physical Memory"</span>, 
      <span class="hljs-string">"description"</span> : <span class="hljs-string">"Physical memory in bytes."</span>, 
      <span class="hljs-string">"type"</span> : <span class="hljs-string">"current"</span>, 
      <span class="hljs-string">"units"</span> : <span class="hljs-string">"bytes"</span> 
    } 
  ], 
  <span class="hljs-string">"error"</span> : <span class="hljs-literal">false</span>, 
  <span class="hljs-string">"code"</span> : <span class="hljs-number">200</span> 
}
</pre>
<div id="RestAdminStatisticsDescription1_container_collapse" onclick="$('#RestAdminStatisticsDescription1_long').hide(); $('#RestAdminStatisticsDescription1_short').show(); window.location.hash='RestAdminStatisticsDescription1_container';" class="example_show_button">Hide response body</div></div>
<div id="RestAdminStatisticsDescription1_short" onclick="$('#RestAdminStatisticsDescription1_short').hide(); $('#RestAdminStatisticsDescription1_long').show();">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_admin/statistics-description</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

</pre><div class="example_show_button">Show response body</div>
</div>
</div>



@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/put_admin_server_mode.md -->
@startDocuBlock put_admin_server_mode

@brief Update the mode of this server (read-only or default)

@RESTHEADER{PUT /_admin/server/mode, Update whether or not a server is in read-only mode, handleMode:set}

@RESTBODYPARAM{mode,string,required,string}
The mode of the server `readonly` or `default`.

@RESTDESCRIPTION
Update mode information about a server. The json response will contain
a field `mode` with the value `readonly` or `default`. In a read-only server
all write operations will fail with an error code of `1004` (_ERROR_READ_ONLY_).
Creating or dropping of databases and collections will also fail with error code `11` (_ERROR_FORBIDDEN_).

This API so it *does require* authentication and administrative server rights.

@RESTRETURNCODES

@RESTRETURNCODE{200}
This API will return HTTP 200 if everything is ok

@RESTRETURNCODE{401}
if the request was not authenticated as a user with sufficient rights

@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_engine.md -->
@startDocuBlock get_engine

@brief returns the engine the type the server is running with

@RESTHEADER{GET /_api/engine, Return server database engine type, RestEngineHandler}

@RESTDESCRIPTION
Returns the storage engine the server is configured to use.
The response is a JSON object with the following attributes:

@RESTRETURNCODES

@RESTRETURNCODE{200}
is returned in all cases.

@RESTREPLYBODY{name,string,required,string}
will be *mmfiles* or *rocksdb*

@EXAMPLES

Return the active storage engine with the MMFiles storage engine in use:


<div class="example-container" id="RestEngine_mmfiles_container">
<a class="anchorjs-link " href="#RestEngine_mmfiles_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="RestEngine_mmfiles_long" style="Display: none;">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_api/engine</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

{ 
  <span class="hljs-string">"name"</span> : <span class="hljs-string">"mmfiles"</span>, 
  <span class="hljs-string">"supports"</span> : { 
    <span class="hljs-string">"dfdb"</span> : <span class="hljs-literal">true</span>, 
    <span class="hljs-string">"indexes"</span> : [ 
      <span class="hljs-string">"primary"</span>, 
      <span class="hljs-string">"edge"</span>, 
      <span class="hljs-string">"hash"</span>, 
      <span class="hljs-string">"skiplist"</span>, 
      <span class="hljs-string">"ttl"</span>, 
      <span class="hljs-string">"persistent"</span>, 
      <span class="hljs-string">"geo"</span>, 
      <span class="hljs-string">"fulltext"</span> 
    ], 
    <span class="hljs-string">"aliases"</span> : { 
      <span class="hljs-string">"indexes"</span> : { 
      } 
    } 
  } 
}
</pre>
<div id="RestEngine_mmfiles_container_collapse" onclick="$('#RestEngine_mmfiles_long').hide(); $('#RestEngine_mmfiles_short').show(); window.location.hash='RestEngine_mmfiles_container';" class="example_show_button">Hide response body</div></div>
<div id="RestEngine_mmfiles_short" onclick="$('#RestEngine_mmfiles_short').hide(); $('#RestEngine_mmfiles_long').show();">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_api/engine</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

</pre><div class="example_show_button">Show response body</div>
</div>
</div>




Return the active storage engine with the RocksDB storage engine in use:


<div class="example-container" id="RestEngine_rocksdb_container">
<a class="anchorjs-link " href="#RestEngine_rocksdb_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="RestEngine_rocksdb_long" style="Display: none;">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_api/engine</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

{ 
  <span class="hljs-string">"name"</span> : <span class="hljs-string">"rocksdb"</span>, 
  <span class="hljs-string">"supports"</span> : { 
    <span class="hljs-string">"dfdb"</span> : <span class="hljs-literal">false</span>, 
    <span class="hljs-string">"indexes"</span> : [ 
      <span class="hljs-string">"primary"</span>, 
      <span class="hljs-string">"edge"</span>, 
      <span class="hljs-string">"hash"</span>, 
      <span class="hljs-string">"skiplist"</span>, 
      <span class="hljs-string">"ttl"</span>, 
      <span class="hljs-string">"persistent"</span>, 
      <span class="hljs-string">"geo"</span>, 
      <span class="hljs-string">"fulltext"</span> 
    ], 
    <span class="hljs-string">"aliases"</span> : { 
      <span class="hljs-string">"indexes"</span> : { 
        <span class="hljs-string">"skiplist"</span> : <span class="hljs-string">"persistent"</span>, 
        <span class="hljs-string">"hash"</span> : <span class="hljs-string">"persistent"</span> 
      } 
    } 
  } 
}
</pre>
<div id="RestEngine_rocksdb_container_collapse" onclick="$('#RestEngine_rocksdb_long').hide(); $('#RestEngine_rocksdb_short').show(); window.location.hash='RestEngine_rocksdb_container';" class="example_show_button">Hide response body</div></div>
<div id="RestEngine_rocksdb_short" onclick="$('#RestEngine_rocksdb_short').hide(); $('#RestEngine_rocksdb_long').show();">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_api/engine</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

</pre><div class="example_show_button">Show response body</div>
</div>
</div>




@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/put_api_new_tasks.md -->
@startDocuBlock put_api_new_tasks

@brief registers a new task with a pre-defined id; not compatible with load balancers

@RESTHEADER{PUT /_api/tasks/{id}, creates a task with id, registerTask:byId}

@RESTURLPARAM{id,string,required}
The id of the task to create

@RESTBODYPARAM{name,string,required,string}
The name of the task

@RESTBODYPARAM{command,string,required,string}
The JavaScript code to be executed

@RESTBODYPARAM{params,string,required,string}
The parameters to be passed into command

@RESTBODYPARAM{period,integer,optional,int64}
number of seconds between the executions

@RESTBODYPARAM{offset,integer,optional,int64}
Number of seconds initial delay

@RESTDESCRIPTION
registers a new task with the specified id

@RESTRETURNCODES

@RESTRETURNCODE{400}
If the task *id* already exists or the rest body is not accurate, *HTTP 400* is returned.

@EXAMPLES


<div class="example-container" id="RestTasksPutWithId_container">
<a class="anchorjs-link " href="#RestTasksPutWithId_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="RestTasksPutWithId_long" style="Display: none;">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl -X PUT --header <span class="hljs-string">'accept: application/json'</span> --data-binary @- --dump - http://localhost:8529/_api/tasks/sampleTask</span> &lt;&lt;EOF
{ 
  <span class="hljs-string">"id"</span> : <span class="hljs-string">"SampleTask"</span>, 
  <span class="hljs-string">"name"</span> : <span class="hljs-string">"SampleTask"</span>, 
  <span class="hljs-string">"command"</span> : <span class="hljs-string">"(function(params) { require('@arangodb').print(params); })(params)"</span>, 
  <span class="hljs-string">"params"</span> : { 
    <span class="hljs-string">"foo"</span> : <span class="hljs-string">"bar"</span>, 
    <span class="hljs-string">"bar"</span> : <span class="hljs-string">"foo"</span> 
  }, 
  <span class="hljs-string">"period"</span> : <span class="hljs-number">2</span> 
}
EOF

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

{ 
  <span class="hljs-string">"id"</span> : <span class="hljs-string">"sampleTask"</span>, 
  <span class="hljs-string">"name"</span> : <span class="hljs-string">"SampleTask"</span>, 
  <span class="hljs-string">"created"</span> : <span class="hljs-number">1570112303.1913922</span>, 
  <span class="hljs-string">"type"</span> : <span class="hljs-string">"periodic"</span>, 
  <span class="hljs-string">"period"</span> : <span class="hljs-number">2</span>, 
  <span class="hljs-string">"offset"</span> : <span class="hljs-number">0</span>, 
  <span class="hljs-string">"command"</span> : <span class="hljs-string">"(function (params) { (function(params) { require('@arangodb').print(params); })(params) } )(params);"</span>, 
  <span class="hljs-string">"database"</span> : <span class="hljs-string">"_system"</span> 
}
</pre>
<div id="RestTasksPutWithId_container_collapse" onclick="$('#RestTasksPutWithId_long').hide(); $('#RestTasksPutWithId_short').show(); window.location.hash='RestTasksPutWithId_container';" class="example_show_button">Hide response body</div></div>
<div id="RestTasksPutWithId_short" onclick="$('#RestTasksPutWithId_short').hide(); $('#RestTasksPutWithId_long').show();">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl -X PUT --header <span class="hljs-string">'accept: application/json'</span> --data-binary @- --dump - http://localhost:8529/_api/tasks/sampleTask</span> &lt;&lt;EOF
{ 
  <span class="hljs-string">"id"</span> : <span class="hljs-string">"SampleTask"</span>, 
  <span class="hljs-string">"name"</span> : <span class="hljs-string">"SampleTask"</span>, 
  <span class="hljs-string">"command"</span> : <span class="hljs-string">"(function(params) { require('@arangodb').print(params); })(params)"</span>, 
  <span class="hljs-string">"params"</span> : { 
    <span class="hljs-string">"foo"</span> : <span class="hljs-string">"bar"</span>, 
    <span class="hljs-string">"bar"</span> : <span class="hljs-string">"foo"</span> 
  }, 
  <span class="hljs-string">"period"</span> : <span class="hljs-number">2</span> 
}
EOF

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

</pre><div class="example_show_button">Show response body</div>
</div>
</div>




@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_api_cluster_endpoints.md -->
@startDocuBlock get_api_cluster_endpoints

@brief This API call returns information about all coordinator endpoints (cluster only).

@RESTHEADER{GET /_api/cluster/endpoints, Get information about all coordinator endpoints, handleCommandEndpoints:listClusterEndpoints}

@RESTDESCRIPTION 
Returns an object with an attribute `endpoints`, which contains an
array of objects, which each have the attribute `endpoint`, whose value
is a string with the endpoint description. There is an entry for each
coordinator in the cluster. This method only works on coordinators in
cluster mode. In case of an error the `error` attribute is set to
`true`.

@RESTRETURNCODES

@RESTRETURNCODE{200} is returned when everything went well.

@RESTREPLYBODY{error,boolean,required,}
boolean flag to indicate whether an error occurred (*true* in this case)

@RESTREPLYBODY{code,integer,required,int64}
the HTTP status code - 200

@RESTREPLYBODY{endpoints,array,required,cluster_endpoints_struct}
A list of active cluster endpoints.

@RESTSTRUCT{endpoint,cluster_endpoints_struct,string,required,}
The bind of the coordinator, like `tcp://[::1]:8530`


@RESTRETURNCODE{403} server is not a coordinator or method was not GET.

@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_admin_server_availability.md -->
@startDocuBlock get_admin_server_availability

@brief Return whether or not a server is available

@RESTHEADER{GET /_admin/server/availability, Return whether or not a server is available, handleAvailability}

@RESTDESCRIPTION
Return availability information about a server.

This is a public API so it does *not* require authentication. It is meant to be
used only in the context of server monitoring only.

@RESTRETURNCODES

@RESTRETURNCODE{200}
This API will return HTTP 200 in case the server is up and running and usable for
arbitrary operations, is not set to read-only mode and is currently not a follower 
in case of an active failover setup.

@RESTRETURNCODE{503}
HTTP 503 will be returned in case the server is during startup or during shutdown,
is set to read-only mode or is currently a follower in an active failover setup.
@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_admin_server_id.md -->
@startDocuBlock get_admin_server_id

@brief Get to know the internal id of the server

@RESTHEADER{GET /_admin/server/id, Return id of a server in a cluster, handleId}

@RESTDESCRIPTION
Returns the id of a server in a cluster. The request will fail if the
server is not running in cluster mode.

@RESTRETURNCODES

@RESTRETURNCODE{200}
Is returned when the server is running in cluster mode.

@RESTRETURNCODE{500}
Is returned when the server is not running in cluster mode.
@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/JSF_get_admin_status.md -->
@startDocuBlock JSF_get_admin_status

@brief returns status information of the server. 

@RESTHEADER{GET /_admin/status, Return status information, RestStatusHandler}

@RESTDESCRIPTION
Returns status information about the server.

This is intended for manual use by the support and should
never be used for monitoring or automatic tests. The results
are subject to change without notice.

The call returns an object with the following attributes:

- *server*: always *arango*.

- *license*: either *community* or *enterprise*.

- *version*: the server version as string.

- *mode* : either *server* or *console*.

- *host*: the hostname, see *ServerState*.

- *serverInfo.role*: either *SINGLE*, *COORDINATOR*, *PRIMARY*, *AGENT*.

- *serverInfo.writeOpsEnabled*: boolean, true if writes are enabled.

- *serverInfo.maintenance*: boolean, true if maintenace mode is enabled.

- *agency.endpoints*: a list of possible agency endpoints.

An agent, coordinator or primary will also have

- *serverInfo.persistedId*: the persisted ide, e. g. *"CRDN-e427b441-5087-4a9a-9983-2fb1682f3e2a"*.

A coordinator or primary will also have

- *serverInfo.state*: *SERVING*

- *serverInfo.address*: the address of the server, e. g. *tcp://[::1]:8530*.

- *serverInfo.serverId*: the server ide, e. g. *"CRDN-e427b441-5087-4a9a-9983-2fb1682f3e2a"*.

A coordinator will also have

- *coordinator.foxxmaster*: the server id of the foxx master.

- *coordinator.isFoxxmaster*: boolean, true if the server is the foxx master.

An agent will also have

- *agent.id*: server id of this agent.

- *agent.leaderId*: server id of the leader.

- *agent.leading*: boolean, true if leading.

- *agent.endpoint*: the endpoint of this agent.

- *agent.term*: current term number.

@RESTRETURNCODES

@RESTRETURNCODE{200}
Status information was returned successfully.

@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_admin_time.md -->
@startDocuBlock get_admin_time

@brief Get the current time of the system

@RESTHEADER{GET /_admin/time, Return system time, RestTimeHandler}

@RESTDESCRIPTION
The call returns an object with the attribute *time*. This contains the
current system time as a Unix timestamp with microsecond precision.

@RESTRETURNCODES

@RESTRETURNCODE{200}
Time was returned successfully.

@RESTREPLYBODY{error,boolean,required,}
boolean flag to indicate whether an error occurred (*false* in this case)

@RESTREPLYBODY{code,integer,required,int64}
the HTTP status code

@RESTREPLYBODY{time,number,required,float}
The current system time as a Unix timestamp with microsecond precision of the server

@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_admin_database_version.md -->
@startDocuBlock get_admin_database_version

@brief returns the version of the database.

@RESTHEADER{GET /_admin/database/target-version, Return the required version of the database, RestAdminDatabaseHandler}

@RESTDESCRIPTION
Returns the database version that this server requires.
The version is returned in the *version* attribute of the result.

@RESTRETURNCODES

@RESTRETURNCODE{200}
Is returned in all cases.


@endDocuBlock


<!-- filename: /work/ArangoDB/Documentation/DocuBlocks/Rest/Administration/get_admin_statistics.md -->
@startDocuBlock get_admin_statistics

@brief return the statistics information

@RESTHEADER{GET /_admin/statistics, Read the statistics, getStatistics}

@RESTDESCRIPTION
Returns the statistics information. The returned object contains the
statistics figures grouped together according to the description returned by
*_admin/statistics-description*. For instance, to access a figure *userTime*
from the group *system*, you first select the sub-object describing the
group stored in *system* and in that sub-object the value for *userTime* is
stored in the attribute of the same name.

In case of a distribution, the returned object contains the total count in
*count* and the distribution list in *counts*. The sum (or total) of the
individual values is returned in *sum*.

The transaction statistics show the local started, committed and aborted
transactions as well as intermediate commits done for the server queried. The
intermediate commit count will only take non zero values for the RocksDB
storage engine. Coordinators do almost no local transactions themselves in
their local databases, therefor cluster transactions (transactions started on a
coordinator that require DBServers to finish before the transactions is
committed cluster wide) are just added to their local statistics. This means
that the statistics you would see for a single server is roughly what you can
expect in a cluster setup using a single coordinator querying this coordinator.
Just with the difference that cluster transactions have no notion of
intermediate commits and will not increase the value.

@RESTRETURNCODES

@RESTRETURNCODE{200}
Statistics were returned successfully.

@RESTREPLYBODY{error,boolean,required,}
boolean flag to indicate whether an error occurred (*false* in this case)

@RESTREPLYBODY{code,integer,required,int64}
the HTTP status code - 200 in this case

@RESTREPLYBODY{time,integer,required,int64}
the current server timestamp

@RESTREPLYBODY{errorMessage,string,required,string}
a descriptive error message

@RESTREPLYBODY{enabled,boolean,required,}
*true* if the server has the statistics module enabled. If not, don't expect any values.


@RESTREPLYBODY{system,object,required,system_statistics_struct}
metrics gathered from the system about this process; may depend on the host OS

@RESTSTRUCT{minorPageFaults,system_statistics_struct,integer,required,}
pagefaults

@RESTSTRUCT{majorPageFaults,system_statistics_struct,integer,required,}
pagefaults

@RESTSTRUCT{userTime,system_statistics_struct,number,required,float}
the user CPU time used by the server process

@RESTSTRUCT{systemTime,system_statistics_struct,number,required,float}
the system CPU time used by the server process

@RESTSTRUCT{numberOfThreads,system_statistics_struct,integer,required,}
the number of threads in the server

@RESTSTRUCT{residentSize,system_statistics_struct,integer,required,}
RSS of process

@RESTSTRUCT{residentSizePercent,system_statistics_struct,number,required,float}
RSS of process in %

@RESTSTRUCT{virtualSize,system_statistics_struct,integer,required,}
VSS of the process


@RESTREPLYBODY{client,object,required,client_statistics_struct}
information about the connected clients and their resource usage


@RESTSTRUCT{sum,setof_statistics_struct,number,required,}
summarized value of all counts

@RESTSTRUCT{count,setof_statistics_struct,integer,required,}
number of values summarized

@RESTSTRUCT{counts,setof_statistics_struct,array,required,integer}
array containing the values


@RESTSTRUCT{connectionTime,client_statistics_struct,object,required,setof_statistics_struct}
total connection times

@RESTSTRUCT{totalTime,client_statistics_struct,object,required,setof_statistics_struct}
the system time 

@RESTSTRUCT{requestTime,client_statistics_struct,object,required,setof_statistics_struct}
the request times

@RESTSTRUCT{queueTime,client_statistics_struct,object,required,setof_statistics_struct}
the time requests were queued waiting for processing

@RESTSTRUCT{ioTime,client_statistics_struct,object,required,setof_statistics_struct}
IO Time

@RESTSTRUCT{bytesSent,client_statistics_struct,object,required,setof_statistics_struct}
number of bytes sent to the clients

@RESTSTRUCT{bytesReceived,client_statistics_struct,object,required,setof_statistics_struct}
number of bytes received from the clients


@RESTSTRUCT{httpConnections,client_statistics_struct,integer,required,}
the number of open http connections



@RESTREPLYBODY{http,object,required,http_statistics_struct}
the numbers of requests by Verb

@RESTSTRUCT{requestsTotal,http_statistics_struct,integer,required,}
total number of http requests

@RESTSTRUCT{requestsAsync,http_statistics_struct,integer,required,}
total number of asynchronous http requests

@RESTSTRUCT{requestsGet,http_statistics_struct,integer,required,}
No of requests using the GET-verb

@RESTSTRUCT{requestsHead,http_statistics_struct,integer,required,}
No of requests using the HEAD-verb

@RESTSTRUCT{requestsPost,http_statistics_struct,integer,required,}
No of requests using the POST-verb

@RESTSTRUCT{requestsPut,http_statistics_struct,integer,required,}
No of requests using the PUT-verb

@RESTSTRUCT{requestsPatch,http_statistics_struct,integer,required,}
No of requests using the PATCH-verb

@RESTSTRUCT{requestsDelete,http_statistics_struct,integer,required,}
No of requests using the DELETE-verb

@RESTSTRUCT{requestsOptions,http_statistics_struct,integer,required,}
No of requests using the OPTIONS-verb

@RESTSTRUCT{requestsOther,http_statistics_struct,integer,required,}
No of requests using the none of the above identified verbs


@RESTREPLYBODY{server,object,required,server_statistics_struct}
statistics of the server

@RESTSTRUCT{uptime,server_statistics_struct,integer,required,}
time the server is up and running

@RESTSTRUCT{physicalMemory,server_statistics_struct,integer,required,}
available physical memory on the server

@RESTSTRUCT{transactions,server_statistics_struct,object,required,transactions_struct}
Statistics about transactions

@RESTSTRUCT{started,transactions_struct,integer,required,}
the number of started transactions

@RESTSTRUCT{committed,transactions_struct,integer,required,}
the number of committed transactions

@RESTSTRUCT{aborted,transactions_struct,integer,required,}
the number of aborted transactions

@RESTSTRUCT{intermediateCommits,transactions_struct,integer,required,}
the number of intermediate commits done

@RESTSTRUCT{v8Context,server_statistics_struct,object,required,v8_context_struct}
Statistics about the V8 javascript contexts

@RESTSTRUCT{available,v8_context_struct,integer,required,}
the number of currently spawnen V8 contexts

@RESTSTRUCT{busy,v8_context_struct,integer,required,}
the number of currently active V8 contexts

@RESTSTRUCT{dirty,v8_context_struct,integer,required,}
the number of contexts that were previously used, and should now be garbage collected before being re-used

@RESTSTRUCT{free,v8_context_struct,integer,required,}
the number of V8 contexts that are free to use

@RESTSTRUCT{max,v8_context_struct,integer,required,}
the total number of V8 contexts we may spawn as configured by --javascript.v8-contexts


@RESTSTRUCT{memory,v8_context_struct,array,required,v8_isolate_memory}
a list of V8 memory / garbage collection watermarks; Refreshed on every garbage collection run;
Preserves min/max memory used at that time for 10 seconds

@RESTSTRUCT{contextId,v8_isolate_memory,integer,required,}
ID of the context this set of memory statistics is from

@RESTSTRUCT{tMax,v8_isolate_memory,number,required,}
the timestamp where the 10 seconds interval started

@RESTSTRUCT{countOfTimes,v8_isolate_memory,integer,required,}
how many times was the garbage collection run in these 10 seconds

@RESTSTRUCT{heapMax,v8_isolate_memory,integer,required,}
High watermark of all garbage collection runs in 10 seconds

@RESTSTRUCT{heapMin,v8_isolate_memory,integer,required,}
Low watermark of all garbage collection runs in these 10 seconds


@RESTSTRUCT{threads,server_statistics_struct,object,required,server_threads_struct}
Statistics about the server worker threads (excluding V8 specific or jemalloc specific threads and system threads)

@RESTSTRUCT{scheduler-threads,server_threads_struct,integer,required,}
The number of spawned worker threads

@RESTSTRUCT{in-progress,server_threads_struct,integer,required,}
The number of currently busy worker threads

@RESTSTRUCT{queued,server_threads_struct,integer,required,}
The number of jobs queued up waiting for worker threads becomming available

@EXAMPLES


<div class="example-container" id="RestAdminStatistics1_container">
<a class="anchorjs-link " href="#RestAdminStatistics1_container" aria-label="Anchor" data-anchorjs-icon=""></a><div id="RestAdminStatistics1_long" style="Display: none;">
<pre>
<span class="hljs-meta">shell&gt;</span><span class="bash"> curl --header <span class="hljs-string">'accept: application/json'</span> --dump - http://localhost:8529/_admin/statistics</span>

HTTP/<span class="hljs-number">1.1</span> OK
content-type: application/json; charset=utf<span class="hljs-number">-8</span>
x-content-type-options: nosniff

{ 
  <span class="hljs-string">"time"</span> : <span class="hljs-number">1570112261.6835103</span>, 
  <span class="hljs-string">"enabled"</span> : <span class="hljs-literal">true</span>, 
  <span class="hljs-string">"system"</span> : { 
    <span class="hljs-string">"minorPageFaults"</span> : <span class="hljs-number">96117</span>, 
    <span class="hljs-string">"majorPageFaults"</span> : <span class="hljs-number">0</span>, 
    <span class="hljs-string">"userTime"</span> : <span class="hljs-number">5.17</span>, 
    <span class="hljs-string">"systemTime"</span> : <span class="hljs-number">1.83</span>, 
    <span class="hljs-string">"numberOfThreads"</span> : <span class="hljs-number">58</span>, 
    <span class="hljs-string">"residentSize"</span> : <span class="hljs-number">310177792</span>, 
    <span class="hljs-string">"residentSizePercent"</span> : <span class="hljs-number">0.0045942798373683055</span>, 
    <span class="hljs-string">"virtualSize"</span> : <span class="hljs-number">1411366912</span> 
  }, 
  <span class="hljs-string">"client"</span> : { 
    <span class="hljs-string">"httpConnections"</span> : <span class="hljs-number">2</span>, 
    <span class="hljs-string">"connectionTime"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">0</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">0</span>, 
      <span class="hljs-string">"counts"</span> : [ 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span> 
      ] 
    }, 
    <span class="hljs-string">"totalTime"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">5.284323692321777</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">34742</span>, 
      <span class="hljs-string">"counts"</span> : [ 
        <span class="hljs-number">34736</span>, 
        <span class="hljs-number">2</span>, 
        <span class="hljs-number">3</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">1</span>, 
        <span class="hljs-number">0</span> 
      ] 
    }, 
    <span class="hljs-string">"requestTime"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">3.7703793048858643</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">34742</span>, 
      <span class="hljs-string">"counts"</span> : [ 
        <span class="hljs-number">34736</span>, 
        <span class="hljs-number">2</span>, 
        <span class="hljs-number">3</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">1</span>, 
        <span class="hljs-number">0</span> 
      ] 
    }, 
    <span class="hljs-string">"queueTime"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">0.046926259994506836</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">34742</span>, 
      <span class="hljs-string">"counts"</span> : [ 
        <span class="hljs-number">34742</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span> 
      ] 
    }, 
    <span class="hljs-string">"ioTime"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">1.4670181274414062</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">34742</span>, 
      <span class="hljs-string">"counts"</span> : [ 
        <span class="hljs-number">34742</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span>, 
        <span class="hljs-number">0</span> 
      ] 
    }, 
    <span class="hljs-string">"bytesSent"</span> : { 
      <span class="hljs-string">"sum"</span> : <span class="hljs-number">10341111</span>, 
      <span class="hljs-string">"count"</span> : <span class="hljs-number">34742</span>, 
